시간,전일유입량,저수량(현재),전일방류량(본댐),저수량차이,2일전유입량,3일전유입량,4일전유입량,5일전유입량,6일전유입량,7일전유입량,당일유입량,1일후유입량,2일후유입량,평균기온(°C),1일전평균기온(°C),2일전평균기온(°C),3일전평균기온(°C),4일전평균기온(°C),5일전평균기온(°C),6일전평균기온(°C),7일전평균기온(°C),평균강수량(mm),1일전평균강수량(mm),2일전평균강수량(mm),3일전평균강수량(mm),4일전평균강수량(mm),5일전평균강수량(mm),6일전평균강수량(mm),7일전평균강수량(mm),평균습도(%),1일전평균습도(%),2일전평균습도(%),3일전평균습도(%),4일전평균습도(%),5일전평균습도(%),6일전평균습도(%),7일전평균습도(%),1일후평균강수량(mm),2일후평균강수량(mm),3일후평균강수량(mm)
2000-03-05,3.9,413.5,20.3,134.0,4.2,3.7,2.4,4.7,0.8,7.4,3.8,3.0,3.5,6.820833333,8.729166667,7.483333333,4.904166667,2.325,-0.654166667,3.375,4.2625,0.0,0.0375,0.01974359,0.068717949,0.117948718,0.167179487,0.216410256,0.265641026,55.08333333,71.08333333,48.70833333,48.04166667,44.83333333,39.29166667,34.125,34.0,0.0,0.0,0.0
2000-03-06,3.8,412.0,20.2,132.89999999999998,3.9,4.2,3.7,2.4,4.7,0.8,3.0,3.5,2.0,6.033333333,6.820833333,8.729166667,7.483333333,4.904166667,2.325,-0.654166667,3.375,0.0,0.0,0.0375,0.01974359,0.068717949,0.117948718,0.167179487,0.216410256,47.16666667,55.08333333,71.08333333,48.70833333,48.04166667,44.83333333,39.29166667,34.125,0.0,0.0,0.0
2000-03-07,3.0,410.6,21.2,132.0,3.8,3.9,4.2,3.7,2.4,4.7,3.5,2.0,4.3,3.283333333,6.033333333,6.820833333,8.729166667,7.483333333,4.904166667,2.325,-0.654166667,0.0,0.0,0.0,0.0375,0.01974359,0.068717949,0.117948718,0.167179487,24.625,47.16666667,55.08333333,71.08333333,48.70833333,48.04166667,44.83333333,39.29166667,0.0,0.0,0.0
2000-03-08,3.5,409.2,16.2,131.0,3.0,3.8,3.9,4.2,3.7,2.4,2.0,4.3,3.5,1.329166667,3.283333333,6.033333333,6.820833333,8.729166667,7.483333333,4.904166667,2.325,0.0,0.0,0.0,0.0,0.0375,0.01974359,0.068717949,0.117948718,39.41666667,24.625,47.16666667,55.08333333,71.08333333,48.70833333,48.04166667,44.83333333,0.0,0.0,0.0
2000-03-09,2.0,407.8,20.1,129.90000000000003,3.5,3.0,3.8,3.9,4.2,3.7,4.3,3.5,2.9,2.8,1.329166667,3.283333333,6.033333333,6.820833333,8.729166667,7.483333333,4.904166667,0.0,0.0,0.0,0.0,0.0,0.0375,0.01974359,0.068717949,36.625,39.41666667,24.625,47.16666667,55.08333333,71.08333333,48.70833333,48.04166667,0.0,0.0,0.0
2000-03-10,4.3,406.4,20.5,128.89999999999998,2.0,3.5,3.0,3.8,3.9,4.2,3.5,2.9,4.2,4.970833333,2.8,1.329166667,3.283333333,6.033333333,6.820833333,8.729166667,7.483333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.01974359,44.20833333,36.625,39.41666667,24.625,47.16666667,55.08333333,71.08333333,48.70833333,0.0,0.0,0.0
2000-03-11,3.5,404.4,21.5,127.29999999999995,4.3,2.0,3.5,3.0,3.8,3.9,2.9,4.2,2.7,7.625,4.970833333,2.8,1.329166667,3.283333333,6.033333333,6.820833333,8.729166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,47.54166667,44.20833333,36.625,39.41666667,24.625,47.16666667,55.08333333,71.08333333,0.0,0.0,0.0
2000-03-12,2.9,403.6,20.9,126.90000000000003,3.5,4.3,2.0,3.5,3.0,3.8,4.2,2.7,2.3,7.029166667,7.625,4.970833333,2.8,1.329166667,3.283333333,6.033333333,6.820833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45833333,47.54166667,44.20833333,36.625,39.41666667,24.625,47.16666667,55.08333333,0.0,0.0,0.791666667
2000-03-13,4.2,402.0,20.4,125.7,2.9,3.5,4.3,2.0,3.5,3.0,2.7,2.3,4.7,6.8625,7.029166667,7.625,4.970833333,2.8,1.329166667,3.283333333,6.033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.875,46.45833333,47.54166667,44.20833333,36.625,39.41666667,24.625,47.16666667,0.0,0.791666667,1.416666667
2000-03-14,2.7,400.4,20.6,124.39999999999998,4.2,2.9,3.5,4.3,2.0,3.5,2.3,4.7,8.7,7.408333333,6.8625,7.029166667,7.625,4.970833333,2.8,1.329166667,3.283333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.54166667,35.875,46.45833333,47.54166667,44.20833333,36.625,39.41666667,24.625,0.791666667,1.416666667,0.5
2000-03-15,2.3,398.8,20.2,123.10000000000002,2.7,4.2,2.9,3.5,4.3,2.0,4.7,8.7,5.8,6.2375,7.408333333,6.8625,7.029166667,7.625,4.970833333,2.8,1.329166667,0.791666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.625,39.54166667,35.875,46.45833333,47.54166667,44.20833333,36.625,39.41666667,1.416666667,0.5,0.5
2000-03-16,4.7,397.4,20.8,121.79999999999995,2.3,2.7,4.2,2.9,3.5,4.3,8.7,5.8,4.4,6.8,6.2375,7.408333333,6.8625,7.029166667,7.625,4.970833333,2.8,1.416666667,0.791666667,0.0,0.0,0.0,0.0,0.0,0.0,62.5,50.625,39.54166667,35.875,46.45833333,47.54166667,44.20833333,36.625,0.5,0.5,0.5
2000-03-17,8.7,396.5,21.2,121.2,4.7,2.3,2.7,4.2,2.9,3.5,5.8,4.4,4.4,6.675,6.8,6.2375,7.408333333,6.8625,7.029166667,7.625,4.970833333,0.5,1.416666667,0.791666667,0.0,0.0,0.0,0.0,0.0,50.29166667,62.5,50.625,39.54166667,35.875,46.45833333,47.54166667,44.20833333,0.5,0.5,0.5
2000-03-18,5.8,394.9,20.0,119.79999999999995,8.7,4.7,2.3,2.7,4.2,2.9,4.4,4.4,4.1,8.441666667,6.675,6.8,6.2375,7.408333333,6.8625,7.029166667,7.625,0.5,0.5,1.416666667,0.791666667,0.0,0.0,0.0,0.0,51.91666667,50.29166667,62.5,50.625,39.54166667,35.875,46.45833333,47.54166667,0.5,0.5,0.5
2000-03-19,4.4,393.8,22.2,119.10000000000002,5.8,8.7,4.7,2.3,2.7,4.2,4.4,4.1,4.3,9.404166667,8.441666667,6.675,6.8,6.2375,7.408333333,6.8625,7.029166667,0.5,0.5,0.5,1.416666667,0.791666667,0.0,0.0,0.0,51.70833333,51.91666667,50.29166667,62.5,50.625,39.54166667,35.875,46.45833333,0.5,0.5,0.5
2000-03-20,4.4,391.6,25.7,117.10000000000002,4.4,5.8,8.7,4.7,2.3,2.7,4.1,4.3,4.6,7.458333333,9.404166667,8.441666667,6.675,6.8,6.2375,7.408333333,6.8625,0.5,0.5,0.5,0.5,1.416666667,0.791666667,0.0,0.0,54.95833333,51.70833333,51.91666667,50.29166667,62.5,50.625,39.54166667,35.875,0.5,0.5,0.487938596
2000-03-21,4.1,390.0,25.3,115.7,4.4,4.4,5.8,8.7,4.7,2.3,4.3,4.6,1.5,8.3625,7.458333333,9.404166667,8.441666667,6.675,6.8,6.2375,7.408333333,0.5,0.5,0.5,0.5,0.5,1.416666667,0.791666667,0.0,59.95833333,54.95833333,51.70833333,51.91666667,50.29166667,62.5,50.625,39.54166667,0.5,0.487938596,0.396929825
2000-03-22,4.3,387.9,25.5,113.79999999999995,4.1,4.4,4.4,5.8,8.7,4.7,4.6,1.5,9.4,7.9375,8.3625,7.458333333,9.404166667,8.441666667,6.675,6.8,6.2375,0.5,0.5,0.5,0.5,0.5,0.5,1.416666667,0.791666667,59.33333333,59.95833333,54.95833333,51.70833333,51.91666667,50.29166667,62.5,50.625,0.487938596,0.396929825,0.291666667
2000-03-23,4.6,385.9,25.7,111.89999999999998,4.3,4.1,4.4,4.4,5.8,8.7,1.5,9.4,0.4,6.179166667,7.9375,8.3625,7.458333333,9.404166667,8.441666667,6.675,6.8,0.487938596,0.5,0.5,0.5,0.5,0.5,0.5,1.416666667,63.375,59.33333333,59.95833333,54.95833333,51.70833333,51.91666667,50.29166667,62.5,0.396929825,0.291666667,0.186403509
2000-03-24,1.5,384.0,26.1,110.2,4.6,4.3,4.1,4.4,4.4,5.8,9.4,0.4,3.8,7.058333333,6.179166667,7.9375,8.3625,7.458333333,9.404166667,8.441666667,6.675,0.396929825,0.487938596,0.5,0.5,0.5,0.5,0.5,0.5,31.08333333,63.375,59.33333333,59.95833333,54.95833333,51.70833333,51.91666667,50.29166667,0.291666667,0.186403509,0.081140351
2000-03-25,9.4,382.2,25.1,108.7,1.5,4.6,4.3,4.1,4.4,4.4,0.4,3.8,2.9,8.329166667,7.058333333,6.179166667,7.9375,8.3625,7.458333333,9.404166667,8.441666667,0.291666667,0.396929825,0.487938596,0.5,0.5,0.5,0.5,0.5,27.20833333,31.08333333,63.375,59.33333333,59.95833333,54.95833333,51.70833333,51.91666667,0.186403509,0.081140351,0.097587719
2000-03-26,0.4,380.9,24.8,107.59999999999997,9.4,1.5,4.6,4.3,4.1,4.4,3.8,2.9,5.4,9.2875,8.329166667,7.058333333,6.179166667,7.9375,8.3625,7.458333333,9.404166667,0.186403509,0.291666667,0.396929825,0.487938596,0.5,0.5,0.5,0.5,38.41666667,27.20833333,31.08333333,63.375,59.33333333,59.95833333,54.95833333,51.70833333,0.081140351,0.097587719,0.0
2000-03-27,3.8,379.0,21.2,105.89999999999998,0.4,9.4,1.5,4.6,4.3,4.1,2.9,5.4,3.1,10.4625,9.2875,8.329166667,7.058333333,6.179166667,7.9375,8.3625,7.458333333,0.081140351,0.186403509,0.291666667,0.396929825,0.487938596,0.5,0.5,0.5,49.58333333,38.41666667,27.20833333,31.08333333,63.375,59.33333333,59.95833333,54.95833333,0.097587719,0.0,0.0
2000-03-28,2.9,376.7,25.5,103.7,3.8,0.4,9.4,1.5,4.6,4.3,5.4,3.1,4.5,11.70833333,10.4625,9.2875,8.329166667,7.058333333,6.179166667,7.9375,8.3625,0.097587719,0.081140351,0.186403509,0.291666667,0.396929825,0.487938596,0.5,0.5,59.41666667,49.58333333,38.41666667,27.20833333,31.08333333,63.375,59.33333333,59.95833333,0.0,0.0,0.0
2000-03-29,5.4,374.8,33.1,102.0,2.9,3.8,0.4,9.4,1.5,4.6,3.1,4.5,3.6,9.2625,11.70833333,10.4625,9.2875,8.329166667,7.058333333,6.179166667,7.9375,0.0,0.097587719,0.081140351,0.186403509,0.291666667,0.396929825,0.487938596,0.5,44.08333333,59.41666667,49.58333333,38.41666667,27.20833333,31.08333333,63.375,59.33333333,0.0,0.0,0.0
2000-03-30,3.1,373.3,20.4,100.60000000000002,5.4,2.9,3.8,0.4,9.4,1.5,4.5,3.6,3.3,10.45,9.2625,11.70833333,10.4625,9.2875,8.329166667,7.058333333,6.179166667,0.0,0.0,0.097587719,0.081140351,0.186403509,0.291666667,0.396929825,0.487938596,38.54166667,44.08333333,59.41666667,49.58333333,38.41666667,27.20833333,31.08333333,63.375,0.0,0.0,0.0
2000-03-31,4.5,371.9,20.0,99.39999999999998,3.1,5.4,2.9,3.8,0.4,9.4,3.6,3.3,2.0,10.74166667,10.45,9.2625,11.70833333,10.4625,9.2875,8.329166667,7.058333333,0.0,0.0,0.0,0.097587719,0.081140351,0.186403509,0.291666667,0.396929825,48.625,38.54166667,44.08333333,59.41666667,49.58333333,38.41666667,27.20833333,31.08333333,0.0,0.0,0.0
2000-04-01,3.6,370.4,20.8,98.0,4.5,3.1,5.4,2.9,3.8,0.4,3.3,2.0,4.6,11.275,10.74166667,10.45,9.2625,11.70833333,10.4625,9.2875,8.329166667,0.0,0.0,0.0,0.0,0.097587719,0.081140351,0.186403509,0.291666667,38.54166667,48.625,38.54166667,44.08333333,59.41666667,49.58333333,38.41666667,27.20833333,0.0,0.0,0.0
2000-04-02,3.3,369.3,20.5,96.90000000000003,3.6,4.5,3.1,5.4,2.9,3.8,2.0,4.6,1.4,12.23333333,11.275,10.74166667,10.45,9.2625,11.70833333,10.4625,9.2875,0.0,0.0,0.0,0.0,0.0,0.097587719,0.081140351,0.186403509,39.66666667,38.54166667,48.625,38.54166667,44.08333333,59.41666667,49.58333333,38.41666667,0.0,0.0,0.0
2000-04-03,2.0,367.3,20.8,95.10000000000002,3.3,3.6,4.5,3.1,5.4,2.9,4.6,1.4,3.3,13.2625,12.23333333,11.275,10.74166667,10.45,9.2625,11.70833333,10.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.097587719,0.081140351,45.54166667,39.66666667,38.54166667,48.625,38.54166667,44.08333333,59.41666667,49.58333333,0.0,0.0,0.0
2000-04-04,4.6,366.0,20.0,94.0,2.0,3.3,3.6,4.5,3.1,5.4,1.4,3.3,2.5,11.09583333,13.2625,12.23333333,11.275,10.74166667,10.45,9.2625,11.70833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097587719,54.75,45.54166667,39.66666667,38.54166667,48.625,38.54166667,44.08333333,59.41666667,0.0,0.0,0.0
2000-04-05,1.4,364.2,20.2,92.0,4.6,2.0,3.3,3.6,4.5,3.1,3.3,2.5,3.6,11.1,11.09583333,13.2625,12.23333333,11.275,10.74166667,10.45,9.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83333333,54.75,45.54166667,39.66666667,38.54166667,48.625,38.54166667,44.08333333,0.0,0.0,0.0
2000-04-06,3.3,363.0,20.3,91.10000000000002,1.4,4.6,2.0,3.3,3.6,4.5,2.5,3.6,2.6,8.945833333,11.1,11.09583333,13.2625,12.23333333,11.275,10.74166667,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.70833333,43.83333333,54.75,45.54166667,39.66666667,38.54166667,48.625,38.54166667,0.0,0.0,0.104166667
2000-04-07,2.5,361.3,21.2,89.69999999999999,3.3,1.4,4.6,2.0,3.3,3.6,3.6,2.6,1.8,10.81666667,8.945833333,11.1,11.09583333,13.2625,12.23333333,11.275,10.74166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.125,32.70833333,43.83333333,54.75,45.54166667,39.66666667,38.54166667,48.625,0.0,0.104166667,0.484375
2000-04-08,3.6,359.6,20.6,88.30000000000001,2.5,3.3,1.4,4.6,2.0,3.3,2.6,1.8,1.9,9.608333333,10.81666667,8.945833333,11.1,11.09583333,13.2625,12.23333333,11.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.58333333,36.125,32.70833333,43.83333333,54.75,45.54166667,39.66666667,38.54166667,0.104166667,0.484375,0.364583333
2000-04-09,2.6,358.5,21.2,86.19999999999999,3.6,2.5,3.3,1.4,4.6,2.0,1.8,1.9,2.6,10.375,9.608333333,10.81666667,8.945833333,11.1,11.09583333,13.2625,12.23333333,0.104166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.08333333,31.58333333,36.125,32.70833333,43.83333333,54.75,45.54166667,39.66666667,0.484375,0.364583333,0.264583333
2000-04-10,1.8,356.5,20.4,83.89999999999998,2.6,3.6,2.5,3.3,1.4,4.6,1.9,2.6,0.3,9.983333333,10.375,9.608333333,10.81666667,8.945833333,11.1,11.09583333,13.2625,0.484375,0.104166667,0.0,0.0,0.0,0.0,0.0,0.0,52.16666667,52.08333333,31.58333333,36.125,32.70833333,43.83333333,54.75,45.54166667,0.364583333,0.264583333,0.164583333
2000-04-11,1.9,354.8,20.4,81.90000000000003,1.8,2.6,3.6,2.5,3.3,1.4,2.6,0.3,2.3,9.233333333,9.983333333,10.375,9.608333333,10.81666667,8.945833333,11.1,11.09583333,0.364583333,0.484375,0.104166667,0.0,0.0,0.0,0.0,0.0,36.54166667,52.16666667,52.08333333,31.58333333,36.125,32.70833333,43.83333333,54.75,0.264583333,0.164583333,0.064583333
2000-04-12,2.6,353.4,21.1,80.19999999999999,1.9,1.8,2.6,3.6,2.5,3.3,0.3,2.3,2.1,14.8,9.233333333,9.983333333,10.375,9.608333333,10.81666667,8.945833333,11.1,0.264583333,0.364583333,0.484375,0.104166667,0.0,0.0,0.0,0.0,31.29166667,36.54166667,52.16666667,52.08333333,31.58333333,36.125,32.70833333,43.83333333,0.164583333,0.064583333,0.013541667
2000-04-13,0.3,351.7,20.4,78.39999999999998,2.6,1.9,1.8,2.6,3.6,2.5,2.3,2.1,2.0,16.09583333,14.8,9.233333333,9.983333333,10.375,9.608333333,10.81666667,8.945833333,0.164583333,0.264583333,0.364583333,0.484375,0.104166667,0.0,0.0,0.0,48.75,31.29166667,36.54166667,52.16666667,52.08333333,31.58333333,36.125,32.70833333,0.064583333,0.013541667,0.083333333
2000-04-14,2.3,350.2,20.7,77.19999999999999,0.3,2.6,1.9,1.8,2.6,3.6,2.1,2.0,1.2,16.54166667,16.09583333,14.8,9.233333333,9.983333333,10.375,9.608333333,10.81666667,0.064583333,0.164583333,0.264583333,0.364583333,0.484375,0.104166667,0.0,0.0,44.79166667,48.75,31.29166667,36.54166667,52.16666667,52.08333333,31.58333333,36.125,0.013541667,0.083333333,0.243333333
2000-04-15,2.1,348.1,22.1,75.40000000000003,2.3,0.3,2.6,1.9,1.8,2.6,2.0,1.2,1.8,13.5125,16.54166667,16.09583333,14.8,9.233333333,9.983333333,10.375,9.608333333,0.013541667,0.064583333,0.164583333,0.264583333,0.364583333,0.484375,0.104166667,0.0,52.375,44.79166667,48.75,31.29166667,36.54166667,52.16666667,52.08333333,31.58333333,0.083333333,0.243333333,0.403333333
2000-04-16,2.0,346.9,20.3,74.29999999999995,2.1,2.3,0.3,2.6,1.9,1.8,1.2,1.8,0.6,12.25,13.5125,16.54166667,16.09583333,14.8,9.233333333,9.983333333,10.375,0.083333333,0.013541667,0.064583333,0.164583333,0.264583333,0.364583333,0.484375,0.104166667,50.75,52.375,44.79166667,48.75,31.29166667,36.54166667,52.16666667,52.08333333,0.243333333,0.403333333,4.486085271
2000-04-17,1.2,344.7,21.1,71.0,2.0,2.1,2.3,0.3,2.6,1.9,1.8,0.6,3.7,14.84166667,12.25,13.5125,16.54166667,16.09583333,14.8,9.233333333,9.983333333,0.243333333,0.083333333,0.013541667,0.064583333,0.164583333,0.264583333,0.364583333,0.484375,39.125,50.75,52.375,44.79166667,48.75,31.29166667,36.54166667,52.16666667,0.403333333,4.486085271,4.081395349
2000-04-18,1.8,343.2,20.0,69.59999999999997,1.2,2.0,2.1,2.3,0.3,2.6,0.6,3.7,7.2,14.42916667,14.84166667,12.25,13.5125,16.54166667,16.09583333,14.8,9.233333333,0.403333333,0.243333333,0.083333333,0.013541667,0.064583333,0.164583333,0.264583333,0.364583333,50.83333333,39.125,50.75,52.375,44.79166667,48.75,31.29166667,36.54166667,4.486085271,4.081395349,0.39001938
2000-04-19,0.6,341.7,20.4,68.5,1.8,1.2,2.0,2.1,2.3,0.3,3.7,7.2,4.5,13.1875,14.42916667,14.84166667,12.25,13.5125,16.54166667,16.09583333,14.8,4.486085271,0.403333333,0.243333333,0.083333333,0.013541667,0.064583333,0.164583333,0.264583333,79.75,50.83333333,39.125,50.75,52.375,44.79166667,48.75,31.29166667,4.081395349,0.39001938,0.0
2000-04-20,3.7,340.6,20.2,67.80000000000001,0.6,1.8,1.2,2.0,2.1,2.3,7.2,4.5,7.2,14.07916667,13.1875,14.42916667,14.84166667,12.25,13.5125,16.54166667,16.09583333,4.081395349,4.486085271,0.403333333,0.243333333,0.083333333,0.013541667,0.064583333,0.164583333,66.0,79.75,50.83333333,39.125,50.75,52.375,44.79166667,48.75,0.39001938,0.0,0.0
2000-04-21,7.2,339.3,20.3,66.90000000000003,3.7,0.6,1.8,1.2,2.0,2.1,4.5,7.2,1.1,14.44583333,14.07916667,13.1875,14.42916667,14.84166667,12.25,13.5125,16.54166667,0.39001938,4.081395349,4.486085271,0.403333333,0.243333333,0.083333333,0.013541667,0.064583333,67.41666667,66.0,79.75,50.83333333,39.125,50.75,52.375,44.79166667,0.0,0.0,0.0
2000-04-22,4.5,337.8,20.9,64.60000000000002,7.2,3.7,0.6,1.8,1.2,2.0,7.2,1.1,0.7,14.49583333,14.44583333,14.07916667,13.1875,14.42916667,14.84166667,12.25,13.5125,0.0,0.39001938,4.081395349,4.486085271,0.403333333,0.243333333,0.083333333,0.013541667,53.08333333,67.41666667,66.0,79.75,50.83333333,39.125,50.75,52.375,0.0,0.0,0.0
2000-04-23,7.2,336.5,21.9,63.69999999999999,4.5,7.2,3.7,0.6,1.8,1.2,1.1,0.7,3.6,13.38333333,14.49583333,14.44583333,14.07916667,13.1875,14.42916667,14.84166667,12.25,0.0,0.0,0.39001938,4.081395349,4.486085271,0.403333333,0.243333333,0.083333333,29.875,53.08333333,67.41666667,66.0,79.75,50.83333333,39.125,50.75,0.0,0.0,0.0
2000-04-24,1.1,334.6,20.7,63.0,7.2,4.5,7.2,3.7,0.6,1.8,0.7,3.6,1.2,13.4875,13.38333333,14.49583333,14.44583333,14.07916667,13.1875,14.42916667,14.84166667,0.0,0.0,0.0,0.39001938,4.081395349,4.486085271,0.403333333,0.243333333,33.875,29.875,53.08333333,67.41666667,66.0,79.75,50.83333333,39.125,0.0,0.0,0.0
2000-04-25,0.7,333.3,20.2,62.900000000000034,1.1,7.2,4.5,7.2,3.7,0.6,3.6,1.2,2.5,14.70416667,13.4875,13.38333333,14.49583333,14.44583333,14.07916667,13.1875,14.42916667,0.0,0.0,0.0,0.0,0.39001938,4.081395349,4.486085271,0.403333333,43.58333333,33.875,29.875,53.08333333,67.41666667,66.0,79.75,50.83333333,0.0,0.0,0.0
2000-04-26,3.6,332.1,15.0,62.400000000000034,0.7,1.1,7.2,4.5,7.2,3.7,1.2,2.5,2.7,14.0875,14.70416667,13.4875,13.38333333,14.49583333,14.44583333,14.07916667,13.1875,0.0,0.0,0.0,0.0,0.0,0.39001938,4.081395349,4.486085271,61.20833333,43.58333333,33.875,29.875,53.08333333,67.41666667,66.0,79.75,0.0,0.0,0.0
2000-04-27,1.2,331.1,15.8,62.200000000000045,3.6,0.7,1.1,7.2,4.5,7.2,2.5,2.7,2.3,13.60416667,14.0875,14.70416667,13.4875,13.38333333,14.49583333,14.44583333,14.07916667,0.0,0.0,0.0,0.0,0.0,0.0,0.39001938,4.081395349,50.45833333,61.20833333,43.58333333,33.875,29.875,53.08333333,67.41666667,66.0,0.0,0.0,0.020833333
2000-04-28,2.5,330.0,15.5,62.0,1.2,3.6,0.7,1.1,7.2,4.5,2.7,2.3,2.5,13.73333333,13.60416667,14.0875,14.70416667,13.4875,13.38333333,14.49583333,14.44583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39001938,48.625,50.45833333,61.20833333,43.58333333,33.875,29.875,53.08333333,67.41666667,0.0,0.020833333,0.0
2000-04-29,2.7,328.5,15.6,61.39999999999998,2.5,1.2,3.6,0.7,1.1,7.2,2.3,2.5,2.6,15.47916667,13.73333333,13.60416667,14.0875,14.70416667,13.4875,13.38333333,14.49583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.20833333,48.625,50.45833333,61.20833333,43.58333333,33.875,29.875,53.08333333,0.020833333,0.0,0.0
2000-04-30,2.3,327.9,15.2,61.5,2.7,2.5,1.2,3.6,0.7,1.1,2.5,2.6,0.2,14.39166667,15.47916667,13.73333333,13.60416667,14.0875,14.70416667,13.4875,13.38333333,0.020833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.95833333,49.20833333,48.625,50.45833333,61.20833333,43.58333333,33.875,29.875,0.0,0.0,0.0
2000-05-01,2.5,326.6,15.4,60.400000000000034,2.3,2.7,2.5,1.2,3.6,0.7,2.6,0.2,0.8,16.4625,14.39166667,15.47916667,13.73333333,13.60416667,14.0875,14.70416667,13.4875,0.0,0.020833333,0.0,0.0,0.0,0.0,0.0,0.0,58.0,60.95833333,49.20833333,48.625,50.45833333,61.20833333,43.58333333,33.875,0.0,0.0,0.0
2000-05-02,2.6,325.3,15.5,59.5,2.5,2.3,2.7,2.5,1.2,3.6,0.2,0.8,1.1,15.87083333,16.4625,14.39166667,15.47916667,13.73333333,13.60416667,14.0875,14.70416667,0.0,0.0,0.020833333,0.0,0.0,0.0,0.0,0.0,50.125,58.0,60.95833333,49.20833333,48.625,50.45833333,61.20833333,43.58333333,0.0,0.0,0.0
2000-05-03,0.2,324.0,16.3,57.80000000000001,2.6,2.5,2.3,2.7,2.5,1.2,0.8,1.1,0.9,16.09166667,15.87083333,16.4625,14.39166667,15.47916667,13.73333333,13.60416667,14.0875,0.0,0.0,0.0,0.020833333,0.0,0.0,0.0,0.0,55.54166667,50.125,58.0,60.95833333,49.20833333,48.625,50.45833333,61.20833333,0.0,0.0,0.0
2000-05-04,0.8,322.8,15.2,56.80000000000001,0.2,2.6,2.5,2.3,2.7,2.5,1.1,0.9,0.3,17.975,16.09166667,15.87083333,16.4625,14.39166667,15.47916667,13.73333333,13.60416667,0.0,0.0,0.0,0.0,0.020833333,0.0,0.0,0.0,50.95833333,55.54166667,50.125,58.0,60.95833333,49.20833333,48.625,50.45833333,0.0,0.0,0.0
2000-05-05,1.1,321.5,15.5,56.10000000000002,0.8,0.2,2.6,2.5,2.3,2.7,0.9,0.3,0.9,19.12916667,17.975,16.09166667,15.87083333,16.4625,14.39166667,15.47916667,13.73333333,0.0,0.0,0.0,0.0,0.0,0.020833333,0.0,0.0,47.29166667,50.95833333,55.54166667,50.125,58.0,60.95833333,49.20833333,48.625,0.0,0.0,0.0
2000-05-06,0.9,320.3,15.3,55.60000000000002,1.1,0.8,0.2,2.6,2.5,2.3,0.3,0.9,0.0,17.65,19.12916667,17.975,16.09166667,15.87083333,16.4625,14.39166667,15.47916667,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333,0.0,44.125,47.29166667,50.95833333,55.54166667,50.125,58.0,60.95833333,49.20833333,0.0,0.0,0.0
2000-05-07,0.3,319.0,16.2,54.39999999999998,0.9,1.1,0.8,0.2,2.6,2.5,0.9,0.0,1.3,16.375,17.65,19.12916667,17.975,16.09166667,15.87083333,16.4625,14.39166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333,39.04166667,44.125,47.29166667,50.95833333,55.54166667,50.125,58.0,60.95833333,0.0,0.0,0.270833333
2000-05-08,0.9,317.5,15.2,53.30000000000001,0.3,0.9,1.1,0.8,0.2,2.6,0.0,1.3,1.4,17.85416667,16.375,17.65,19.12916667,17.975,16.09166667,15.87083333,16.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.20833333,39.04166667,44.125,47.29166667,50.95833333,55.54166667,50.125,58.0,0.0,0.270833333,0.0
2000-05-09,0.0,316.4,15.7,52.89999999999998,0.9,0.3,0.9,1.1,0.8,0.2,1.3,1.4,0.0,18.29166667,17.85416667,16.375,17.65,19.12916667,17.975,16.09166667,15.87083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16666667,37.20833333,39.04166667,44.125,47.29166667,50.95833333,55.54166667,50.125,0.270833333,0.0,0.0
2000-05-10,1.3,315.1,15.5,51.700000000000045,0.0,0.9,0.3,0.9,1.1,0.8,1.4,0.0,0.2,14.89166667,18.29166667,17.85416667,16.375,17.65,19.12916667,17.975,16.09166667,0.270833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.08333333,45.16666667,37.20833333,39.04166667,44.125,47.29166667,50.95833333,55.54166667,0.0,0.0,0.125
2000-05-11,1.4,313.9,15.6,50.19999999999999,1.3,0.0,0.9,0.3,0.9,1.1,0.0,0.2,2.7,14.125,14.89166667,18.29166667,17.85416667,16.375,17.65,19.12916667,17.975,0.0,0.270833333,0.0,0.0,0.0,0.0,0.0,0.0,59.16666667,69.08333333,45.16666667,37.20833333,39.04166667,44.125,47.29166667,50.95833333,0.0,0.125,0.0
