시간,전일유입량,저수위(현재),저수량(현재),저수위(예년),저수량(예년),현재저수율,당일유입량,홍수기,저수위변화,저수량변화,강우변화,sin_day_of_week,cos_day_of_week,sin_month,cos_month,sin_week_of_year,cos_week_of_year
2000-01-01,7.400000000000001,166.89249999999998,513.35,155.19,340.0,65.0,4.4,0.0,11.702499999999986,173.35000000000002,-0.6,-0.9749279121818236,-0.2225209339563146,0.0,1.0,6.432490598706546e-16,1.0
2000-01-02,4.4,166.8225,512.1374999999999,155.13,339.1,64.84583333333333,4.7,0.0,11.692499999999995,173.0374999999999,-0.5,-0.7818314824680299,0.6234898018587334,0.0,1.0,6.432490598706546e-16,1.0
2000-01-03,4.7,166.69916666666666,509.79583333333335,155.06,338.0,64.55416666666666,3.8,0.0,11.639166666666654,171.79583333333335,-0.8,0.0,1.0,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-04,3.8,166.62041666666667,508.3708333333333,154.99,337.0,64.35416666666667,6.099999999999999,0.0,11.630416666666662,171.37083333333328,-1.6,0.7818314824680298,0.6234898018587336,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-05,6.099999999999999,166.51958333333334,506.5375,154.93,336.1,64.12083333333334,8.0,0.0,11.589583333333337,170.4375,-2.0625,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-06,8.0,166.44833333333332,505.2291666666667,154.87,335.2,63.95416666666667,6.400000000000001,0.0,11.578333333333319,170.0291666666667,5.050000000000001,0.43388373911755823,-0.900968867902419,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-07,6.400000000000001,166.34958333333333,503.42083333333335,154.8,334.2,63.72083333333333,5.900000000000001,0.0,11.549583333333317,169.22083333333336,1.0999999999999996,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-08,5.900000000000001,166.26791666666668,501.9375,154.73,333.1,63.525,4.4,0.0,11.537916666666689,168.83749999999998,-0.7999999999999989,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-09,4.4,166.16625000000002,500.07916666666665,154.63,331.6,63.30833333333333,5.400000000000001,0.0,11.536250000000024,168.47916666666663,-1.7499999999999982,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.12053668025532305,0.992708874098054
2000-01-10,5.400000000000001,163.30125,477.4166666666667,154.54,330.1,60.43333333333334,3.2000000000000006,0.0,8.761250000000018,147.31666666666666,-1.5999999999999996,0.0,1.0,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-11,3.2000000000000006,165.93625,495.925,154.45,328.7,62.80833333333334,6.8,0.0,11.486250000000013,167.22500000000002,-3.291666666666666,0.7818314824680298,0.6234898018587336,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-12,6.8,165.86083333333332,494.6166666666666,154.36,327.3,62.6375,6.599999999999999,0.0,11.500833333333304,167.3166666666666,-2.429166666666667,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-13,6.599999999999999,165.74416666666667,492.5333333333333,154.28,326.0,62.325,6.900000000000001,0.0,11.46416666666667,166.5333333333333,-2.791666666666668,0.43388373911755823,-0.900968867902419,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-14,6.900000000000001,165.66625,491.17083333333335,154.19,324.6,62.15833333333333,5.900000000000001,0.0,11.476249999999993,166.57083333333333,-4.400000000000002,-0.433883739117558,-0.9009688679024191,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-15,5.900000000000001,165.55416666666667,489.1583333333333,154.1,323.2,61.925,5.400000000000001,0.0,11.45416666666668,165.95833333333331,-5.299999999999999,-0.9749279121818236,-0.2225209339563146,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-16,5.400000000000001,165.47458333333333,487.7416666666666,153.98,321.5,61.75416666666666,6.2,0.0,11.494583333333338,166.24166666666662,-5.700000000000001,-0.7818314824680299,0.6234898018587334,0.0,1.0,0.23931566428755774,0.970941817426052
2000-01-17,6.2,165.33583333333334,485.3,153.88,319.9,61.42083333333333,5.1,0.0,11.455833333333345,165.40000000000003,-6.6,0.0,1.0,0.0,1.0,0.3546048870425356,0.9350162426854148
2000-01-18,5.1,165.25875,483.975,153.78,318.5,61.2625,4.9,0.0,11.478749999999991,165.47500000000002,-8.058333333333332,0.7818314824680298,0.6234898018587336,0.0,1.0,0.3546048870425356,0.9350162426854148
